,movie_id,title,tags
676,677.0,미스터 & 미세스 스미스,"After five (or six) years of vanilla-wedded bliss, ordinary suburbanites John and Jane Smith are stuck in a huge rut. Unbeknownst to each other, they are both coolly lethal, highly-paid assassins working for rival organisations. When they discover they're each other's next target, their secret lives collide in a spicy, explosive mix of wicked comedy, pent-up passion, nonstop action and high-tech weaponry. bomb assassin secret identity secret assault rifle gun married couple hitman decoy secret agent marriage crisis marriage dysfunctional marriage gunfight bullet wound 드라마 액션 코미디 스릴러 Doug Liman"
677,678.0,1408,"A man who specializes in debunking paranormal occurrences checks into the fabled room 1408 in the Dolphin Hotel. Soon after settling in, he confronts genuine terror. new york city hotel fire loss of loved one hotel room husband wife relationship window door haunted house research painting telephone 공포 Mikael Hafstrom"
678,679.0,콘스탄틴,"John Constantine has literally been to Hell and back. When he teams up with a policewoman to solve the mysterious suicide of her twin sister, their investigation takes them through the world of demons and angels that exists beneath the landscape of contemporary Los Angeles. christianity angel confession dc comics self sacrifice exorcism archangel gabriel holy water supernatural superhero based on comic lucifer redemption demon occult aftercreditsstinger mysticism supernatural power good versus evil 판타지 공포 액션 Francis Lawrence"
679,680.0,다즐링 주식회사,"Three American brothers who have not spoken to each other in a year set off on a train voyage across India with a plan to find themselves and bond with each other -- to become brothers again like they used to be. Their ""spiritual quest"", however, veers rapidly off-course (due to events involving over-the-counter pain killers, Indian cough syrup, and pepper spray). sibling relationship dysfunctional family india healing steward catharsis 모험 드라마 코미디 Wes Anderson"
680,681.0,아나스타샤,"This animated adventure spins a more optimistic twist on the long-mythicized story of the ""lost daughter"" of Russia's last czar. A wicked sorcerer places a curse on the Romanov family, and Anastasia is separated from them during their attempts to escape from a rowdy revolt seizing their palace. Years later, after growing up with amnesia in an orphanage, ""Anya"" encounters two Russian men seeking a reward offered by the Dowager Empress Marie, for the return of her missing granddaughter. They decide to travel together to visit the Empress in Paris. Will Anya finally be reunited with her remaining family and find a loving home at last? czar / tsar / tzar musical russian revolution train explosion foreign language adaptation 애니메이션 가족 Christopher Lloyd John Cusack Meg Ryan Kelsey Grammer Gary Goldman Don Bluth"
681,682.0,터미널,"Viktor Navorski is a man without a country; his plane took off just as a coup d'etat exploded in his homeland, leaving it in shambles, and now he's stranded at Kennedy Airport, where he's holding a passport that nobody recognizes. While quarantined in the transit lounge until authorities can figure out what to do with him, Viktor simply goes on living ? and courts romance with a beautiful flight attendant. new york city airport marriage proposal translation craftsman stewardess illegal immigration language barrier jfk international airport immigration law fast food restaurant jazz singer or musician saxophonist autograph passport eastern europe friendship 드라마 코미디 Tom Hanks Catherine Zeta-Jones Stanley Tucci Chi McBride Diego Luna Barry Shabaka Henley Steven Spielberg"
682,683.0,뻔뻔한 딕 & 제인,"After Dick Harper loses his job at Globodyne in an Enron-esque collapse, he and his wife, Jane, turn to crime in order to handle the massive debt they now face. Two intelligent people, Dick and Jane actually get pretty good at robbing people and even enjoy it -- but they have second thoughts when they're reminded that crime can hurt innocent people. When the couple hears that Globodyne boss Jack McCallister actually swindled the company, they plot revenge. based on novel or book husband wife relationship robber hold-up robbery remake suburbia loss of job humiliation unemployment bankruptcy travel agent riches to rags bearer bonds comeuppance 코미디 Jim Carrey Tea Leoni Alec Baldwin John Michael Higgins Richard Burgi Richard Jenkins Angie Harmon Carlos Jacott Aaron Michael Drozin Dean Parisot"
683,684.0,엔트랩먼트,"Two thieves, who travel in elegant circles, try to outsmart each other and, in the process, end up falling in love. london, england new year's eve skyscraper burglar distrust undercover blackmail thief heist older man younger woman relationship art thief criminal art theft millennium manhattan, new york city kuala lumpur malaysia 드라마 미스터리 로맨스 Sean Connery Will Patton Catherine Zeta-Jones Ving Rhames Jon Amiel"
684,685.0,박물관이 살아있다 2,"Hapless museum night watchman Larry Daley must help his living, breathing exhibit friends out of a pickle now that they've been transferred to the archives at the Smithsonian Institution. Larry's (mis)adventures this time include close encounters with Amelia Earhart, Abe Lincoln and Ivan the Terrible. museum duringcreditsstinger amelia earhart smithsonian 모험 판타지 액션 코미디 가족 Owen Wilson Robin Williams Steve Coogan Hank Azaria Ben Stiller Amy Adams Christopher Guest Ricky Gervais Bill Hader Shawn Levy"
685,686.0,박물관이 살아있다!,"Chaos reigns at the natural history museum when night watchman Larry Daley accidentally stirs up an ancient curse, awakening Attila the Hun, an army of gladiators, a Tyrannosaurus rex and other exhibits. museum skeleton night shift chaos genghis khan maya civilization natural history dinosaur based on children's book magical object security guard duringcreditsstinger inanimate objects coming to life 모험 판타지 액션 코미디 가족 Shawn Levy"
686,687.0,소림축구,A young Shaolin follower reunites with his discouraged brothers to form a soccer team using their martial art skills to their advantage. martial arts kung fu stadium champion sports shaolin steel helmet football (soccer) football (soccer) player 액션 코미디 Stephen Chow
687,688.0,슈퍼 에이트,"In 1979 Ohio, several youngsters are making a zombie movie with a Super-8 camera. In the midst of filming, the friends witness a horrifying train derailment and are lucky to escape with their lives. They soon discover that the catastrophe was no accident, as a series of unexplained events and disappearances soon follows. Deputy Jackson Lamb, the father of one of the kids, searches for the terrifying truth behind the crash. 1970s secret alien train crash firecracker super 8mm duringcreditsstinger 스릴러 SF 미스터리 Kyle Chandler Elle Fanning J.J. Abrams"
688,689.0,패션 오브 크라이스트,A graphic portrayal of the last twelve hours of Jesus of Nazareth's life. christianity jewry roman empire suffering apostle last supper roman bible crucifixion mission torture brutality jesus christ christian film aramaic 드라마 Mel Gibson
689,690.0,마법사의 제자,"Balthazar Blake is a master sorcerer in modern-day Manhattan trying to defend the city from his arch-nemesis, Maxim Horvath. Balthazar can't do it alone, so he recruits Dave Stutler, a seemingly average guy who demonstrates hidden potential, as his reluctant protege. The sorcerer gives his unwilling accomplice a crash course in the art and science of magic, and together, these unlikely partners work to stop the forces of darkness. witch fire wolf fountain magic mystic castle apprentice training merlin love mystery mission sorcerer dragon aftercreditsstinger apprendista morgana 모험 판타지 액션 Jay Baruchel Alfred Molina Nicolas Cage Teresa Palmer Monica Bellucci Jon Turteltaub"
690,691.0,페이첵,"Michael Jennings is a genius who's hired ? and paid handsomely ? by high-tech firms to work on highly sensitive projects, after which his short-term memory is erased so he's incapable of breaching security. But at the end of a three-year job, he's told he isn't getting a paycheck and instead receives a mysterious envelope. In it are clues he must piece together to find out why he wasn't paid ? and why he's now in hot water. prophecy amnesia technology time engineer evil corporation cyberpunk scientist millionaire screwball comedy based on short story tech noir seeing the future 모험 액션 스릴러 SF 미스터리 Uma Thurman Ben Affleck Aaron Eckhart John Woo"
691,692.0,쥬만지,"When siblings Judy and Peter discover an enchanted board game that opens the door to a magical world, they unwittingly invite Alan -- an adult who's been trapped inside the game for 26 years -- into their living room. Alan's only hope for freedom is to finish the game, which proves risky as all three find themselves running from giant rhinoceroses, evil monkeys and other terrifying creatures. giant insect board game jungle disappearance recluse stampede based on young adult novel 모험 판타지 가족 Kirsten Dunst Robin Williams Jonathan Hyde Joe Johnston"
692,693.0,러브 & 드럭스,"Maggie is an alluring free spirit who won't let anyone ? or anything ? tie her down. But she meets her match in Jamie, whose relentless and nearly infallible charm serves him well with the ladies and in the cutthroat world of pharmaceutical sales. Maggie and Jamie's evolving relationship takes them both by surprise, as they find themselves under the influence of the ultimate drug: love. letter love viagra sexual freedom free spirit 드라마 코미디 로맨스 Jake Gyllenhaal Anne Hathaway Hank Azaria Gabriel Macht Oliver Platt George Segal Judy Greer Edward Zwick"
693,694.0,핸콕,"Hancock is a down-and-out superhero who's forced to employ a PR expert to help repair his image when the public grows weary of all the damage he's inflicted during his lifesaving heroics. The agent's idea of imprisoning the antihero to make the world miss him proves successful, but will Hancock stick to his new sense of purpose or slip back into old habits? flying alcohol love of one's life forbidden love lovers affection advertising expert alcoholism invulnerability superhero pokies los angeles, california duringcreditsstinger 판타지 액션 Will Smith Martin Klebba Charlize Theron Daeg Faerch Jason Bateman Hayley Marie Norman Alexa Havins Peter Berg"
694,695.0,웨딩 크래셔,"John and his buddy, Jeremy are emotional criminals who know how to use a woman's hopes and dreams for their own carnal gain. Their modus operandi: crashing weddings. Normally, they meet guests who want to toast the romantic day with a random hook-up. But when John meets Claire, he discovers what true love ? and heartache ? feels like. sailing fake identity cake wedding lying 코미디 로맨스 Owen Wilson Christopher Walken Vince Vaughn Rachel McAdams David Dobkin"
695,696.0,우주전쟁,"Ray Ferrier is a divorced dockworker and less-than-perfect father. Soon after his ex-wife and her new husband drop off his teenage son and young daughter for a rare weekend visit, a strange and powerful lightning storm touches down. post traumatic stress disorder new jersey based on novel or book underground airplane dystopia daughter remake alien survival apocalypse creature alien invasion human subjugation 모험 스릴러 SF Steven Spielberg"
696,697.0,찰리와 초콜릿 공장,"A young boy wins a tour through the most magnificent chocolate factory in the world, led by the world's most unusual candy maker. london, england chocolate factory worker based on novel or book parent child relationship candy overweight child grandparent grandchild relationship teacher candy bar 모험 판타지 코미디 가족 Johnny Depp Freddie Highmore David Kelly Helena Bonham Carter Noah Taylor AnnaSophia Robb Julia Winter Jordan Fry Tim Burton"
697,698.0,맘마 미아!,"An independent, single mother who owns a small hotel on a Greek island is about to marry off the spirited young daughter she's raised alone. But, the daughter has secretly invited three of her mother's ex-lovers in the hopes of finding her biological father. single parent parent child relationship greece musical single based on play or musical based on song, poem or rhyme hotel manager greek island duringcreditsstinger woman director mother daughter relationship abba lgbt interest 코미디 로맨스 Julie Walters Pierce Brosnan Stellan Skarsgard Meryl Streep Christine Baranski Amanda Seyfried Phyllida Lloyd"
698,699.0,해피 피트,"Into the world of the Emperor Penguins, who find their soul mates through song, a penguin is born who cannot sing. But he can tap dance something fierce! ocean fish zoo penguin tap dancing love crush snow anthropomorphism singing antarctica family duringcreditsstinger 애니메이션 코미디 가족 George Miller"
699,700.0,앨빈과 슈퍼밴드 3,"Playing around while aboard a cruise ship, the Chipmunks and Chipettes accidentally go overboard and end up marooned in a tropical paradise. They discover their new turf is not as deserted as it seems. sequel chipmunk cruise ship live action and animation overboard 판타지 애니메이션 코미디 음악 가족 Jesse McCartney Amy Poehler Andy Buckley Jenny Slate Mike Mitchell"
700,701.0,걸리버 여행기,"Travel writer Lemuel Gulliver takes an assignment in Bermuda, but ends up on the island of Liliput, where he towers over its tiny citizens. journalist forbidden love princess royal court 모험 판타지 코미디 가족 Amanda Peet Emily Blunt Billy Connolly Chris O'Dowd Jason Segel Jack Black Rob Letterman"
701,702.0,게이머,"Mind-control technology has taken society by a storm, a multiplayer on-line game called ""Slayers"" allows players to control human prisoners in mass-scale. Simon controls Kable, the online champion of the game. Kable's ultimate challenge becomes regaining his identity and independence by defeating the game's mastermind. prisoner dystopia mind control gun battle wrongful imprisonment wrongful conviction online gaming 액션 스릴러 SF Ludacris Alison Lohman Milo Ventimiglia Gerard Butler Kyra Sedgwick Logan Lerman Terry Crews Michael C. Hall Aaron Yoo Brian Taylor Mark Neveldine"
702,703.0,넘버 23,"Walter Sparrow is an animal control officer that becomes obsessed with a mysterious book that seems to be based on his own life. As soon as he opens the book, he notices strange parallels between what he reads and what he's experienced. But now he's worried that a fictional murder might materialize. suicide based on novel or book hotel room obsession sadomasochism psychological thriller killer family numbers 드라마 스릴러 미스터리 Danny Huston Logan Lerman Joel Schumacher"
703,704.0,갱스 오브 뉴욕,"It's 1863. America was born in the streets. Amsterdam Vallon returns to the Five Points of America to seek vengeance against the psychotic gangland kingpin, Bill the Butcher, who murdered his father years earlier. With an eager pickpocket by his side and a whole new army, Vallon fights his way to seek vengeance on the Butcher and restore peace in the area. fire irish-american immigrant gang war pickpocket ship gang of thieves butcher pig army rescue gang 19th century 드라마 역사 범죄 Leonardo DiCaprio Cameron Diaz Daniel Day-Lewis Martin Scorsese"
704,705.0,하얀 리본,"Strange events happen in a small village in the north of Germany during the years just before World War I, which seem to be ritual punishment. The abused and suppressed children of the villagers seem to be at the heart of this mystery. child abuse authority pastor nanny propaganda puritan punishment tailor school teacher future war suppression shame small village village people 1910s east elbia violence 드라마 미스터리 Ulrich Tukur Christian Friedel Leonie Benesch Fion Mutert Levin Henning Leonard Proxauf Thibault Serie Michael Haneke"
705,706.0,시간 여행자의 아내,"Due to a genetic disorder, handsome librarian Henry DeTamble involuntarily zips through time, appearing at various moments in the life of his true love, the beautiful artist Clare Abshire. based on novel or book husband wife relationship future time time travel love travel tragic love relationship disorder genetic disorder 판타지 드라마 로맨스 Arliss Howard Eric Bana Ron Livingston Rachel McAdams Michelle Nolden Robert Schwentke"
706,707.0,타임라인,A group of archaeological students become trapped in the past when they go there to retrieve their professor. The group must survive in 14th century France long enough to be rescued. professor time travel quantum mechanics hundred years' war excavation knight medieval 모험 액션 SF Frances O'Connor Neal McDonough Paul Walker Billy Connolly David Thewlis Matt Craven Gerard Butler Anna Friel Ethan Embry Richard Donner
707,708.0,12 몽키즈,"In the year 2035, convict James Cole reluctantly volunteers to be sent back in time to discover the origin of a deadly virus that wiped out nearly all of the earth's population and forced the survivors into underground communities. But when Cole is mistakenly sent to 1990 instead of 1996, he's arrested and locked up in a mental hospital. There he meets psychiatrist Dr. Kathryn Railly, and patient Jeffrey Goines, the son of a famous virus expert, who may hold the key to the mysterious rogue group, the Army of the 12 Monkeys, thought to be responsible for unleashing the killer disease. schizophrenia philadelphia, pennsylvania stockholm syndrome underground time travel post-apocalyptic future dystopia mental institution lethal virus paradox psychiatrist monkey cult film subterranean recurring dream 1990s cassandra syndrome airport terminal 스릴러 SF 미스터리 Terry Gilliam"
708,709.0,맨 프럼 어스,"An impromptu goodbye party for Professor John Oldman becomes a mysterious interrogation after the retiring scholar reveals to his colleagues he never ages and has walked the earth for 14,000 years. philosophy secret birthday professor psychology bible time legend immortality survival prehistoric memory anthropology religion church cavemen 드라마 SF Tony Todd John Billingsley Alexis Thorpe William Katt David Lee Smith Ellen Crawford Annika Peterson Richard Schenkman"
709,710.0,9: 나인,"When 9 first comes to life, he finds himself in a post-apocalyptic world. All humans are gone, and it is only by chance that he discovers a small community of others like him taking refuge from fearsome machines that roam the earth intent on their extinction. Despite being the neophyte of the group, 9 convinces the others that hiding will do them no good. man vs machine hope post-apocalyptic future dystopia friendship steampunk coward end of world rag doll 모험 애니메이션 액션 스릴러 SF Elijah Wood Christopher Plummer Crispin Glover Martin Landau John C. Reilly Jennifer Connelly Shane Acker"
710,711.0,데이브레이커스,"In the year 2019, a plague has transformed almost every human into vampires. Faced with a dwindling blood supply, the fractured dominant race plots their survival; meanwhile, a researcher works with a covert band of vampires on a way to save humankind. sunrise waitress experiment rain sunlight vampire dystopia undead scientist epidemic death dead brutal deaths 판타지 공포 액션 SF Ethan Hawke Sam Neill Willem Dafoe Claudia Karvan Isabel Lucas Michael Spierig Peter Spierig"
711,712.0,새벽의 저주,"A group of survivors take refuge in a shopping mall after the world is taken over by aggressive, flesh-eating zombies. nurse shotgun habor department store bus ride pregnancy bite lorry basement garage infection shopping mall remake dark comedy gore survival zombie police officer dog death security guard gun store duringcreditsstinger zombie apocalypse 공포 액션 Zack Snyder"
712,713.0,박쥐,"Sang-hyun, a respected priest, volunteers for an experimental procedure that may lead to a cure for a deadly virus. He gets infected and dies, but a blood transfusion of unknown origin brings him back to life as a vampire. Now, Sang-hyun is torn between faith and bloodlust, and has a newfound desire for Tae-ju, the wife of his childhood friend. vampire priest self mutilation childhood friends blood transfusion confessional catholic guilt lesion jumping off a building 드라마 공포 스릴러 Song Kang-ho Shin Ha-kyun Eriq Ebouaney Song Young-chang Kim Hae-sook Mercedes Cabral Park Chan-wook"
713,714.0,킹덤 오브 헤븐,"After his wife dies, a blacksmith named Balian is thrust into royalty, political intrigue and bloody holy wars during the Crusades. blacksmith crusade jerusalem, israel epic knight swordsman religion order of the templars knight templars 12th century saladin king richard 모험 드라마 액션 역사 전쟁 Orlando Bloom Ridley Scott"
714,715.0,3:10 투 유마,"In Arizona in the late 1800s, infamous outlaw Ben Wade and his vicious gang of thieves and murderers have plagued the Southern Railroad. When Wade is captured, Civil War veteran Dan Evans, struggling to survive on his drought-plagued ranch, volunteers to deliver him alive to the ""3:10 to Yuma"", a train that will take the killer to trial. parent child relationship saloon hero arizona liberation of prisoners transport of prisoners wilderness dying and death race against time railway car stetson rivalry gang gunfight family dishonesty heroic mission righting the wronged chases and races mind and soul 서부 Dallas Roberts Russell Crowe Christian Bale Peter Fonda Ben Foster Gretchen Mol Alan Tudyk Logan Lerman James Mangold"
715,716.0,조디악,"The true story of the investigation of the ""Zodiac Killer"", a serial killer who terrified the San Francisco Bay Area, taunting police with his ciphers and letters. The case becomes an obsession for three men as their lives and careers are built and destroyed by the endless trail of clues. california san francisco, california killing journalist newspaper 1970s victim code investigation police murder serial killer crime scene reporter whodunit young man fourth of july newspaper article neo-noir 1960s zodiac killer 드라마 스릴러 범죄 미스터리 David Fincher"
716,717.0,007 골든 아이,"When a powerful satellite system falls into the hands of Alec Trevelyan, AKA Agent 006, a former ally-turned-enemy, only James Bond can save the world from an awesome space weapon that -- in one short pulse -- could destroy the earth! As Bond squares off against his former compatriot, he also battles Trevelyan's stunning ally, Xenia Onatopp, an assassin who uses pleasure as her ultimate weapon. cuba falsely accused secret identity computer virus secret base secret intelligence service kgb satellite special car cossack electromagnetic pulse time bomb st. petersburg, russia red army 모험 액션 스릴러 Sean Bean Pierce Brosnan Robbie Coltrane Gottfried John Judi Dench Joe Don Baker Izabella Scorupco Famke Janssen Alan Cumming Martin Campbell"
717,718.0,스톤,"Parole officer Jack Mabry has only a few weeks left before retirement and wishes to finish out the cases he's been assigned. One such case is that of Gerald 'Stone' Creeson, a convicted arsonist who is up for parole. Jack is initially reluctant to indulge Stone in the coarse banter he wishes to pursue and feels little sympathy for the prisoner's pleads for an early release. Seeing little hope in convincing Jack himself, Stone arranges for his wife to seduce the officer, but motives and intentions steadily blur amidst the passions and buried secrets of the corrupted players in this deadly game of deception. prison fire manipulation seduction vegetarian playground deception arson parole arsonist convict house fire 드라마 스릴러 Milla Jovovich Robert De Niro Edward Norton Frances Conroy John Curran"
718,719.0,플래닛 테러,"Two doctors find their graveyard shift inundated with townspeople ravaged by sores. Among the wounded is Cherry, a dancer whose leg was ripped from her body. As the invalids quickly become enraged aggressors, Cherry and her ex-boyfriend Wray lead a team of accidental warriors into the night. loss of loved one military base gas grindhouse zombie 공포 액션 스릴러 Michael Biehn Naveen Andrews Marley Shelton Rose McGowan Josh Brolin Jeff Fahey Jason Douglas Fergie Carlos Gallardo Robert Rodriguez"
719,720.0,원스 어폰 어 타임 인 멕시코,"Hitman ""El Mariachi"" becomes involved in international espionage involving a psychotic CIA agent and a corrupt Mexican general. corruption cia 드라마 액션 미스터리 Johnny Depp Mickey Rourke Antonio Banderas Salma Hayek Eva Mendes Cheech Marin Danny Trejo Enrique Iglesias Robert Rodriguez"
720,721.0,포룸,"It's Ted the Bellhop's first night on the job...and the hotel's very unusual guests are about to place him in some outrageous predicaments. It seems that this evening's room service is serving up one unbelievable happening after another. hotel new year's eve witch bet hotel room sperm anthology los angeles, california hoodlum woman director 코미디 범죄 Quentin Tarantino Robert Rodriguez Allison Anders Alexandre Rockwell"
721,722.0,마셰티,"After being set-up and betrayed by the man who hired him to assassinate a Texas Senator, an ex-Federale launches a brutal rampage of revenge against his former boss. loss of loved one illegal immigration border patrol immigration law machete patrol politician latinx lead sniper rifle hard to kill brutal death shared universe 액션 코미디 스릴러 Robert De Niro Cheech Marin Danny Trejo Michelle Rodriguez Lindsay Lohan Jessica Alba Robert Rodriguez Ethan Maniquis"
722,723.0,미러,An ex-cop and his family are the target of an evil force that is using mirrors as a gateway into their home. schizophrenia night watchman subway hallucination alcoholism ex-cop possession remake morgue rural area medication demon psychiatrist estranged wife nypd evil newspaper clipping 드라마 공포 스릴러 미스터리 Kiefer Sutherland Amy Smart Paula Patton Cameron Boyce Alexandre Aja
723,724.0,캐빈 피버,"A group of five college graduates rent a cabin in the woods and begin to fall victim to a horrifying flesh-eating virus, which attracts the unwanted attention of the homicidal locals. lake college victim lodge vacation woods homicidal marijuana disease illness virus locals 공포 Eli Roth"
724,725.0,더 씽,"When paleontologist Kate Lloyd travels to an isolated outpost in Antarctica for the expedition of a lifetime, she joins an international team that unearths a remarkable discovery. Their elation quickly turns to fear as they realize that their experiment has freed a mysterious being from its frozen prison. Paranoia spreads like an epidemic as a creature that can mimic anything it touches will pit human against human as it tries to survive and flourish in this spine-tingling thriller. based on novel or book paranoia research station alien life-form prequel antarctica blizzard duringcreditsstinger 공포 스릴러 SF 미스터리 Ulrich Thomsen Mary Elizabeth Winstead Eric Christian Olsen Adewale Akinnuoye-Agbaje Joel Edgerton Jonathan Walker Kim Bubbs Carsten Bjørnlund Matthijs van Heijningen Jr."
725,726.0,어썰트 13,"On New Year's Eve, inside a police station that's about to be closed for good, officer Jake Roenick must cobble together a force made up cops and criminals to save themselves from a mob looking to kill mobster Marion Bishop. drug abuse mexican standoff junkie prison cell snowstorm transport of prisoners dying and death molotow cocktail new year's day remake deception survival shootout undercover cop police corruption brutality power outage detroit, michigan silencer urban setting machine gun night vision goggles exploding bus 드라마 액션 스릴러 범죄 Ethan Hawke Laurence Fishburne Jean-Francois Richet"
726,727.0,바탈리언 2,"A group of kids discover one of the drums containing a rotting corpse and release the 2-4-5 Trioxin gas into the air, causing the dead to once again rise from the grave and seek out brains. undead zombie horror comedy toxic waste louisville, ky 공포 코미디 Dana Ashbrook James Karen Marsha Dietlein Suzanne Snyder Thom Mathews Michael Kenworthy Jonathan Terry Ken Wiederhorn"
727,728.0,프레디 vs. 제이슨,"In an attempt to free himself from a state of forgotten limbo, evil dream-demon Freddy Krueger devises a plan to manipulate un-dead mass murderer Jason Voorhees  into slicing-and-dicing his way through the teenage population of Springwood.  But when the master of dreams loses control of his monster, a brutal fight to the death is the only way out. new jersey sadism psychopath horror woods murder slaughter serial killer marijuana slasher series of murders bad dream supernatural horror 공포 Robert Englund Monica Keena Ken Kirzinger Jason Ritter Ronny Yu"
728,729.0,야곱의 사다리,"After returning home from the Vietnam War, veteran Jacob Singer struggles to maintain his sanity. Plagued by hallucinations and flashbacks, Singer rapidly falls apart as the world and people around him morph and twist into disturbing images. His girlfriend, Jezzie, and ex-wife, Sarah, try to help, but to little avail. Even Singer's chiropractor friend, Louis, fails to reach him as he descends into madness. new york city vietnam veteran post traumatic stress disorder 1970s subway experiment nightmare hallucination grief memory chemist psychological horror postal worker figment of imagination oneiric chiropractor 드라마 공포 미스터리 Tim Robbins Elizabeth Pena Adrian Lyne"
729,730.0,크레이지 핸드,"Anton is a cheerful but exceedingly non-ambitious 17-year-old stoner who lives to stay buzzed, watch TV, and moon over Molly, the beautiful girl who lives next door. However, it turns out that the old cliche about idle hands being the devil's playground has a kernel of truth after all. attic knitting needle noise complaint crawling hand angel costume trowel bass guitarist priestess 판타지 공포 코미디 Vivica A. Fox Sean Whalen Seth Green Jack Noseworthy Devon Sawa Christopher Hart Katie Wright Jessica Alba Rodman Flender"
730,731.0,데드 캠프,"Chris crashes into a carload of other young people, and the group of stranded motorists is soon lost in the woods of West Virginia, where they're hunted by three cannibalistic mountain men who are grossly disfigured by generations of inbreeding. life and death loss of loved one mountain job interview forest horror west virginia slasher hillbilly cannibal car wreck survival horror voyeur inbreed road 공포 스릴러 Rob Schmidt"
731,732.0,나이트메어,The film that brings back horror icon Freddy Krueger as a darker and more sinister character than ever before. While Freddy is on the prowl a group of teenagers being stalked soon learn they all have a common factor making them targets for this twisted killer. dream pedophilia supernatural remake revenge slasher reboot franchise 공포 스릴러 미스터리 Clancy Brown Jackie Earle Haley Thomas Dekker Kellan Lutz Katie Cassidy Kyle Gallner Connie Britton Samuel Bayer
732,733.0,데몰리션 맨,"Simon Phoenix, a violent criminal cryogenically frozen in 1996, escapes during a parole hearing in 2032 in the utopia of San Angeles. Police are incapable of dealing with his violent ways and turn to his captor, who had also been cryogenically frozen after being wrongfully accused of killing 30 innocent people while apprehending Phoenix. helicopter martial arts crime fighter social control museum future cryogenics utopia product placement dystopia fistfight police psychopath prison escape betrayal shootout cyberpunk explosion foot chase warden subterranean totalitarianism censorship culture shock knitting 액션 범죄 SF Wesley Snipes Nigel Hawthorne Sylvester Stallone Sandra Bullock Marco Brambilla"
733,734.0,스타쉽 트루퍼스,"Set in the future, the story follows a young soldier named Johnny Rico and his exploits in the Mobile Infantry. Rico's military career progresses from recruit to non-commissioned officer and finally to officer against the backdrop of an interstellar war between mankind and an arachnoid species known as ""the Bugs"". moon based on novel or book asteroid spacecraft space marine intelligence buenos aires, argentina space battle dystopia army giant insect satire creature soldier drill instructor military bugs 모험 액션 스릴러 SF Paul Verhoeven"
734,735.0,가상 현실,"The Law Enforcement Technology Advancement Centre (LETAC) has developed SID version 6.7: a Sadistic, Intelligent, and Dangerous virtual reality entity which is synthesized from the personalities of more than 150 serial killers, and only one man can stop him. artificial intelligence android nanotechnology hologram computer program virtual reality ex-cop visual effect serial killer cyberpunk los angeles, california police training good versus evil 액션 스릴러 범죄 SF Brett Leonard"
735,736.0,트루 라이즈,"A fearless, globe-trotting, terrorist-battling secret agent has his life turned upside down when he discovers his wife might be having an affair with a used car salesman while terrorists smuggle nuclear war heads into the United States. spy terrorist florida gun kidnapping horseback riding florida keys secret agent terrorist plot top secret truth serum mushroom cloud jackhammer special agent key west 액션 스릴러 Arnold Schwarzenegger Bill Paxton Jamie Lee Curtis Charlton Heston Art Malik Eliza Dushku Tom Arnold James Cameron"
736,737.0,레드 스콜피온,"A Russian KGB agent is sent to Africa to kill an anti-Communist black revolutionary. However, he has a change of heart when he sees how the Russians and their Cuban allies are killing and repressing the locals, so he switches sides and helps the rebels. traitor cold war mission of murder uprising revenge agent spetsnaz 모험 액션 전쟁 M. Emmet Walsh Brion James T. P. McKenna Dolph Lundgren Carmen Argenziano Al White Alex Colon Joseph Zito"
737,738.0,워터월드,"In a futuristic world where the polar ice caps have melted and made Earth a liquid planet, a beautiful barmaid rescues a mutant seafarer from a floating island prison. They escape, along with her young charge, Enola, and sail off aboard his ship. diving ocean tattoo sailboat mutant post-apocalyptic future pirate oil tanker environmental disaster reluctant hero 모험 액션 SF Kevin Costner Rick Aviles Jeanne Tripplehorn Chaim Girafi Zitto Kazann Kevin Reynolds"
738,739.0,더 록,"FBI chemical warfare expert Stanley Goodspeed is sent on an urgent mission with a former British spy, John Patrick Mason, to stop Gen. Francis X. Hummel from launching chemical weapons on Alcatraz Island into San Francisco. Gen. Hummel demands $100 million in war reparations to be paid to the families of slain servicemen who died on covert operations. After their SEAL team is wiped out, Stanley and John deal with the soldiers on their own. san francisco, california war veteran fbi mercenary gas attack alcatraz prison terrorism hostage situation military 모험 액션 스릴러 David Morse Ed Harris Nicolas Cage William Forsythe John Spencer Michael Bay"
739,740.0,마지막 액션 히어로,"Danny is obsessed with a fictional movie character action hero Jack Slater. When a magical ticket transports him into Jack's latest adventure, Danny finds himself in a world where movie magic and reality collide. Now it's up to Danny to save the life of his hero and new friend. hero magic villain film in film child in peril spoof magical object cartoon cat ticket self-referential projectionist child's point of view action hero good versus evil 모험 판타지 액션 코미디 가족 Arnold Schwarzenegger F. Murray Abraham Ian McKellen Charles Dance Anthony Quinn Art Carney Austin O'Brien John McTiernan"
740,741.0,윈드토커,"Joe Enders is a gung-ho Marine assigned to protect a ""windtalker"" - one of several Navajo Indians who were used to relay messages during World War II because their spoken language was indecipherable to Japanese code breakers. japan world war ii radio transmission marine corps us army code navajo pacific war based on a true story war hero 드라마 액션 역사 전쟁 John Woo"
